,0,Ed,Ed_Matrix,Str1,Str2,comptime,ref
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.]
 [ 4.  4.  4.  4.  4.  5.  5.  6.]
 [ 5.  5.  5.  5.  5.  5.  5.  6.]
 [ 6.  6.  6.  6.  6.  6.  6.  6.]
 [ 7.  7.  7.  7.  7.  7.  7.  7.]
 [ 8.  8.  8.  7.  8.  8.  8.  8.]]",,,,,,
5,0.004169940948486328,,,,,,
0,1512132609.24856,,,,,,
1,zjmppjmd,,,,,,
2,owyhbdrj,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  7.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.  8.]
 [ 4.  4.  4.  4.  4.  5.  6.  7.  8.]
 [ 5.  5.  5.  5.  5.  5.  6.  7.  8.]
 [ 6.  6.  6.  6.  6.  6.  6.  7.  7.]
 [ 7.  7.  7.  7.  7.  7.  7.  7.  8.]
 [ 8.  8.  8.  8.  8.  8.  7.  8.  8.]]",,,,,,
5,0.0043680667877197266,,,,,,
0,1512132609.267143,,,,,,
1,dlxfssul,,,,,,
2,jumtcsvrf,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.  8.  9.]
 [ 4.  4.  4.  4.  4.  5.  6.  7.  8.  8.]
 [ 5.  5.  5.  5.  5.  5.  5.  6.  7.  8.]
 [ 6.  6.  6.  6.  6.  6.  5.  6.  7.  8.]
 [ 7.  7.  6.  7.  7.  7.  6.  6.  7.  8.]
 [ 8.  8.  7.  7.  8.  8.  7.  7.  7.  8.]]",,,,,,
5,0.0039060115814208984,,,,,,
0,1512132609.287801,,,,,,
1,ymjhxjgpm,,,,,,
2,t,,,,,,
3,9,,,,,,
4,"[[ 0.  1.]
 [ 1.  1.]
 [ 2.  2.]
 [ 3.  3.]
 [ 4.  4.]
 [ 5.  5.]
 [ 6.  6.]
 [ 7.  7.]
 [ 8.  8.]
 [ 9.  9.]]",,,,,,
5,0.0038690567016601562,,,,,,
0,1512132609.302672,,,,,,
1,etiiaarvj,,,,,,
2,er,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.]
 [ 1.  0.  1.]
 [ 2.  1.  1.]
 [ 3.  2.  2.]
 [ 4.  3.  3.]
 [ 5.  4.  4.]
 [ 6.  5.  5.]
 [ 7.  6.  5.]
 [ 8.  7.  6.]
 [ 9.  8.  7.]]",,,,,,
5,0.0034661293029785156,,,,,,
0,1512132609.317203,,,,,,
1,zrpaynxtu,,,,,,
2,pjm,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.]
 [ 1.  1.  2.  3.]
 [ 2.  2.  2.  3.]
 [ 3.  2.  3.  3.]
 [ 4.  3.  3.  4.]
 [ 5.  4.  4.  4.]
 [ 6.  5.  5.  5.]
 [ 7.  6.  6.  6.]
 [ 8.  7.  7.  7.]
 [ 9.  8.  8.  8.]]",,,,,,
5,0.0034618377685546875,,,,,,
0,1512132609.331957,,,,,,
1,habfcxkqo,,,,,,
2,rnvb,,,,,,
3,9,,,,,,
4,"[[ 0.  1.  2.  3.  4.]
 [ 1.  1.  2.  3.  4.]
 [ 2.  2.  2.  3.  4.]
 [ 3.  3.  3.  3.  3.]
 [ 4.  4.  4.  4.  4.]
 [ 5.  5.  5.  5.  5.]
 [ 6.  6.  6.  6.  6.]
 [ 7.  7.  7.  7.  7.]
 [ 8.  8.  8.  8.  8.]
 [ 9.  9.  9.  9.  9.]]",,,,,,
5,0.003786802291870117,,,,,,
0,1512132609.34907,,,,,,
1,xfandesoc,,,,,,
2,nosru,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.]
 [ 1.  1.  2.  3.  4.  5.]
 [ 2.  2.  2.  3.  4.  5.]
 [ 3.  3.  3.  3.  4.  5.]
 [ 4.  3.  4.  4.  4.  5.]
 [ 5.  4.  4.  5.  5.  5.]
 [ 6.  5.  5.  5.  6.  6.]
 [ 7.  6.  6.  5.  6.  7.]
 [ 8.  7.  6.  6.  6.  7.]
 [ 9.  8.  7.  7.  7.  7.]]",,,,,,
5,0.003554821014404297,,,,,,
0,1512132609.364743,,,,,,
1,dstwrynyw,,,,,,
2,baqmim,,,,,,
3,9,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.]
 [ 1.  1.  2.  3.  4.  5.  6.]
 [ 2.  2.  2.  3.  4.  5.  6.]
 [ 3.  3.  3.  3.  4.  5.  6.]
 [ 4.  4.  4.  4.  4.  5.  6.]
 [ 5.  5.  5.  5.  5.  5.  6.]
 [ 6.  6.  6.  6.  6.  6.  6.]
 [ 7.  7.  7.  7.  7.  7.  7.]
 [ 8.  8.  8.  8.  8.  8.  8.]
 [ 9.  9.  9.  9.  9.  9.  9.]]",,,,,,
5,0.0035789012908935547,,,,,,
0,1512132609.382408,,,,,,
1,eyocoabac,,,,,,
2,hdtcwad,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.]
 [ 4.  4.  4.  4.  3.  4.  5.  6.]
 [ 5.  5.  5.  5.  4.  4.  5.  6.]
 [ 6.  6.  6.  6.  5.  5.  4.  5.]
 [ 7.  7.  7.  7.  6.  6.  5.  5.]
 [ 8.  8.  8.  8.  7.  7.  6.  6.]
 [ 9.  9.  9.  9.  8.  8.  7.  7.]]",,,,,,
5,0.004492044448852539,,,,,,
0,1512132609.401263,,,,,,
1,ckeirjvji,,,,,,
2,yzcdmlaj,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 1.  1.  2.  2.  3.  4.  5.  6.  7.]
 [ 2.  2.  2.  3.  3.  4.  5.  6.  7.]
 [ 3.  3.  3.  3.  4.  4.  5.  6.  7.]
 [ 4.  4.  4.  4.  4.  5.  5.  6.  7.]
 [ 5.  5.  5.  5.  5.  5.  6.  6.  7.]
 [ 6.  6.  6.  6.  6.  6.  6.  7.  6.]
 [ 7.  7.  7.  7.  7.  7.  7.  7.  7.]
 [ 8.  8.  8.  8.  8.  8.  8.  8.  7.]
 [ 9.  9.  9.  9.  9.  9.  9.  9.  8.]]",,,,,,
5,0.003982067108154297,,,,,,
0,1512132609.421186,,,,,,
1,gnztevxux,,,,,,
2,mrmxfasmz,,,,,,
3,9,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.  8.  8.]
 [ 4.  4.  4.  4.  4.  5.  6.  7.  8.  9.]
 [ 5.  5.  5.  5.  5.  5.  6.  7.  8.  9.]
 [ 6.  6.  6.  6.  6.  6.  6.  7.  8.  9.]
 [ 7.  7.  7.  7.  6.  7.  7.  7.  8.  9.]
 [ 8.  8.  8.  8.  7.  7.  8.  8.  8.  9.]
 [ 9.  9.  9.  9.  8.  8.  8.  9.  9.  9.]]",,,,,,
5,0.0039370059967041016,,,,,,
