,0,Ed,Ed_Matrix,Str1,Str2,comptime,ref
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.]
 [ 2.  2.  1.  2.  3.  4.  5.  6.]
 [ 3.  3.  2.  2.  3.  4.  5.  6.]
 [ 4.  4.  3.  3.  3.  4.  5.  6.]
 [ 5.  5.  4.  4.  4.  4.  5.  6.]
 [ 6.  6.  5.  5.  5.  4.  5.  6.]
 [ 7.  7.  6.  6.  6.  5.  5.  6.]
 [ 8.  8.  7.  7.  7.  6.  6.  6.]]",,,,,,
5,0.003526926040649414,,,,,,
0,1512139782.880304,,,,,,
1,tljmyoaz,,,,,,
2,wxucoqre,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.  8.]
 [ 4.  4.  4.  4.  4.  5.  6.  7.  8.]
 [ 5.  5.  5.  5.  5.  5.  6.  7.  8.]
 [ 6.  6.  6.  6.  6.  5.  6.  7.  8.]
 [ 7.  7.  7.  7.  7.  6.  6.  7.  8.]
 [ 8.  8.  8.  8.  8.  7.  7.  7.  8.]]",,,,,,
5,0.0037529468536376953,,,,,,
0,1512139782.896959,,,,,,
1,rxwexlzh,,,,,,
2,mbbzokvpb,,,,,,
3,9,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.  8.  9.]
 [ 4.  4.  4.  4.  4.  5.  6.  7.  8.  9.]
 [ 5.  5.  5.  5.  5.  5.  6.  7.  8.  9.]
 [ 6.  6.  6.  6.  6.  6.  6.  7.  8.  9.]
 [ 7.  7.  7.  7.  6.  7.  7.  7.  8.  9.]
 [ 8.  8.  8.  8.  7.  7.  8.  8.  8.  9.]]",,,,,,
5,0.0036618709564208984,,,,,,
0,1512139782.913821,,,,,,
1,jxeaafayc,,,,,,
2,m,,,,,,
3,9,,,,,,
4,"[[ 0.  1.]
 [ 1.  1.]
 [ 2.  2.]
 [ 3.  3.]
 [ 4.  4.]
 [ 5.  5.]
 [ 6.  6.]
 [ 7.  7.]
 [ 8.  8.]
 [ 9.  9.]]",,,,,,
5,0.003403902053833008,,,,,,
0,1512139782.934545,,,,,,
1,appoqzevg,,,,,,
2,yj,,,,,,
3,9,,,,,,
4,"[[ 0.  1.  2.]
 [ 1.  1.  2.]
 [ 2.  2.  2.]
 [ 3.  3.  3.]
 [ 4.  4.  4.]
 [ 5.  5.  5.]
 [ 6.  6.  6.]
 [ 7.  7.  7.]
 [ 8.  8.  8.]
 [ 9.  9.  9.]]",,,,,,
5,0.0062520503997802734,,,,,,
0,1512139782.959029,,,,,,
1,rggygnlzq,,,,,,
2,iqc,,,,,,
3,9,,,,,,
4,"[[ 0.  1.  2.  3.]
 [ 1.  1.  2.  3.]
 [ 2.  2.  2.  3.]
 [ 3.  3.  3.  3.]
 [ 4.  4.  4.  4.]
 [ 5.  5.  5.  5.]
 [ 6.  6.  6.  6.]
 [ 7.  7.  7.  7.]
 [ 8.  8.  8.  8.]
 [ 9.  9.  8.  9.]]",,,,,,
5,0.007504940032958984,,,,,,
0,1512139782.985768,,,,,,
1,wjzujsmzn,,,,,,
2,biql,,,,,,
3,9,,,,,,
4,"[[ 0.  1.  2.  3.  4.]
 [ 1.  1.  2.  3.  4.]
 [ 2.  2.  2.  3.  4.]
 [ 3.  3.  3.  3.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 5.  5.  5.  5.  5.]
 [ 6.  6.  6.  6.  6.]
 [ 7.  7.  7.  7.  7.]
 [ 8.  8.  8.  8.  8.]
 [ 9.  9.  9.  9.  9.]]",,,,,,
5,0.006413936614990234,,,,,,
0,1512139783.013122,,,,,,
1,lzvawaovg,,,,,,
2,skbsl,,,,,,
3,9,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.]
 [ 1.  1.  2.  3.  4.  4.]
 [ 2.  2.  2.  3.  4.  5.]
 [ 3.  3.  3.  3.  4.  5.]
 [ 4.  4.  4.  4.  4.  5.]
 [ 5.  5.  5.  5.  5.  5.]
 [ 6.  6.  6.  6.  6.  6.]
 [ 7.  7.  7.  7.  7.  7.]
 [ 8.  8.  8.  8.  8.  8.]
 [ 9.  9.  9.  9.  9.  9.]]",,,,,,
5,0.00709986686706543,,,,,,
0,1512139783.040167,,,,,,
1,gcomkjvel,,,,,,
2,aitupb,,,,,,
3,9,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.]
 [ 1.  1.  2.  3.  4.  5.  6.]
 [ 2.  2.  2.  3.  4.  5.  6.]
 [ 3.  3.  3.  3.  4.  5.  6.]
 [ 4.  4.  4.  4.  4.  5.  6.]
 [ 5.  5.  5.  5.  5.  5.  6.]
 [ 6.  6.  6.  6.  6.  6.  6.]
 [ 7.  7.  7.  7.  7.  7.  7.]
 [ 8.  8.  8.  8.  8.  8.  8.]
 [ 9.  9.  9.  9.  9.  9.  9.]]",,,,,,
5,0.004058837890625,,,,,,
0,1512139783.06147,,,,,,
1,fpaynxvsl,,,,,,
2,qzujdsy,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.]
 [ 4.  4.  4.  4.  4.  5.  6.  6.]
 [ 5.  5.  5.  5.  5.  5.  6.  7.]
 [ 6.  6.  6.  6.  6.  6.  6.  7.]
 [ 7.  7.  7.  7.  7.  7.  7.  7.]
 [ 8.  8.  8.  8.  8.  8.  7.  8.]
 [ 9.  9.  9.  9.  9.  9.  8.  8.]]",,,,,,
5,0.003968954086303711,,,,,,
0,1512139783.079362,,,,,,
1,ekxrabfvp,,,,,,
2,wpesyfzo,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 1.  1.  2.  2.  3.  4.  5.  6.  7.]
 [ 2.  2.  2.  3.  3.  4.  5.  6.  7.]
 [ 3.  3.  3.  3.  4.  4.  5.  6.  7.]
 [ 4.  4.  4.  4.  4.  5.  5.  6.  7.]
 [ 5.  5.  5.  5.  5.  5.  6.  6.  7.]
 [ 6.  6.  6.  6.  6.  6.  6.  7.  7.]
 [ 7.  7.  7.  7.  7.  7.  6.  7.  8.]
 [ 8.  8.  8.  8.  8.  8.  7.  7.  8.]
 [ 9.  9.  8.  9.  9.  9.  8.  8.  8.]]",,,,,,
5,0.0038611888885498047,,,,,,
0,1512139783.098002,,,,,,
1,anvrnbjan,,,,,,
2,ortxtgtdd,,,,,,
3,9,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.  8.  9.]
 [ 4.  4.  3.  4.  4.  5.  6.  7.  8.  9.]
 [ 5.  5.  4.  4.  5.  5.  6.  7.  8.  9.]
 [ 6.  6.  5.  5.  5.  6.  6.  7.  8.  9.]
 [ 7.  7.  6.  6.  6.  6.  7.  7.  8.  9.]
 [ 8.  8.  7.  7.  7.  7.  7.  8.  8.  9.]
 [ 9.  9.  8.  8.  8.  8.  8.  8.  9.  9.]]",,,,,,
5,0.00419306755065918,,,,,,
