,0,Ed,Ed_Matrix,Str1,Str2,comptime,ref
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.]
 [ 2.  2.  2.  3.  4.  5.  5.  6.]
 [ 3.  3.  3.  3.  4.  5.  6.  6.]
 [ 4.  4.  4.  4.  4.  5.  6.  7.]
 [ 5.  5.  5.  5.  5.  5.  6.  7.]
 [ 6.  6.  6.  6.  6.  6.  6.  7.]
 [ 7.  7.  7.  7.  7.  7.  7.  7.]
 [ 8.  8.  8.  8.  8.  8.  8.  7.]]",,,,,,
5,0.004436016082763672,,,,,,
0,1512132294.398771,,,,,,
1,bhqkibnk,,,,,,
2,xadrmnsi,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  8.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.  8.]
 [ 4.  4.  4.  4.  4.  5.  6.  7.  8.]
 [ 5.  5.  5.  5.  5.  5.  6.  7.  7.]
 [ 6.  6.  6.  6.  6.  6.  6.  7.  8.]
 [ 7.  7.  7.  7.  7.  7.  6.  7.  8.]
 [ 8.  8.  8.  8.  8.  8.  7.  7.  8.]]",,,,,,
5,0.0041730403900146484,,,,,,
0,1512132294.480891,,,,,,
1,nswqlctm,,,,,,
2,qaugybash,,,,,,
3,9,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 2.  2.  2.  3.  4.  5.  6.  7.  7.  8.]
 [ 3.  3.  3.  3.  4.  5.  6.  7.  8.  8.]
 [ 4.  3.  4.  4.  4.  5.  6.  7.  8.  9.]
 [ 5.  4.  4.  5.  5.  5.  6.  7.  8.  9.]
 [ 6.  5.  5.  5.  6.  6.  6.  7.  8.  9.]
 [ 7.  6.  6.  6.  6.  7.  7.  7.  8.  9.]
 [ 8.  7.  7.  7.  7.  7.  8.  8.  8.  9.]]",,,,,,
5,0.004417896270751953,,,,,,
0,1512132294.575794,,,,,,
1,dvmzzzyvv,,,,,,
2,m,,,,,,
3,8,,,,,,
4,"[[ 0.  1.]
 [ 1.  1.]
 [ 2.  2.]
 [ 3.  2.]
 [ 4.  3.]
 [ 5.  4.]
 [ 6.  5.]
 [ 7.  6.]
 [ 8.  7.]
 [ 9.  8.]]",,,,,,
5,0.003968000411987305,,,,,,
0,1512132294.657581,,,,,,
1,egaprlvut,,,,,,
2,so,,,,,,
3,9,,,,,,
4,"[[ 0.  1.  2.]
 [ 1.  1.  2.]
 [ 2.  2.  2.]
 [ 3.  3.  3.]
 [ 4.  4.  4.]
 [ 5.  5.  5.]
 [ 6.  6.  6.]
 [ 7.  7.  7.]
 [ 8.  8.  8.]
 [ 9.  9.  9.]]",,,,,,
5,0.003756999969482422,,,,,,
0,1512132294.743006,,,,,,
1,wxwrykmfs,,,,,,
2,rto,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.]
 [ 1.  1.  2.  3.]
 [ 2.  2.  2.  3.]
 [ 3.  3.  3.  3.]
 [ 4.  3.  4.  4.]
 [ 5.  4.  4.  5.]
 [ 6.  5.  5.  5.]
 [ 7.  6.  6.  6.]
 [ 8.  7.  7.  7.]
 [ 9.  8.  8.  8.]]",,,,,,
5,0.003979921340942383,,,,,,
0,1512132294.854196,,,,,,
1,vblyjoirm,,,,,,
2,xsxn,,,,,,
3,9,,,,,,
4,"[[ 0.  1.  2.  3.  4.]
 [ 1.  1.  2.  3.  4.]
 [ 2.  2.  2.  3.  4.]
 [ 3.  3.  3.  3.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 5.  5.  5.  5.  5.]
 [ 6.  6.  6.  6.  6.]
 [ 7.  7.  7.  7.  7.]
 [ 8.  8.  8.  8.  8.]
 [ 9.  9.  9.  9.  9.]]",,,,,,
5,0.004099845886230469,,,,,,
0,1512132294.935833,,,,,,
1,ddmkdmwzz,,,,,,
2,gnplp,,,,,,
3,9,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.]
 [ 1.  1.  2.  3.  4.  5.]
 [ 2.  2.  2.  3.  4.  5.]
 [ 3.  3.  3.  3.  4.  5.]
 [ 4.  4.  4.  4.  4.  5.]
 [ 5.  5.  5.  5.  5.  5.]
 [ 6.  6.  6.  6.  6.  6.]
 [ 7.  7.  7.  7.  7.  7.]
 [ 8.  8.  8.  8.  8.  8.]
 [ 9.  9.  9.  9.  9.  9.]]",,,,,,
5,0.004141092300415039,,,,,,
0,1512132295.044633,,,,,,
1,ncfnjwmwa,,,,,,
2,fjcrju,,,,,,
3,7,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.]
 [ 1.  1.  2.  3.  4.  5.  6.]
 [ 2.  2.  2.  2.  3.  4.  5.]
 [ 3.  2.  3.  3.  3.  4.  5.]
 [ 4.  3.  3.  4.  4.  4.  5.]
 [ 5.  4.  3.  4.  5.  4.  5.]
 [ 6.  5.  4.  4.  5.  5.  5.]
 [ 7.  6.  5.  5.  5.  6.  6.]
 [ 8.  7.  6.  6.  6.  6.  7.]
 [ 9.  8.  7.  7.  7.  7.  7.]]",,,,,,
5,0.005933046340942383,,,,,,
0,1512132295.139533,,,,,,
1,qmggszrwc,,,,,,
2,ufsmiek,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.]
 [ 2.  2.  2.  3.  3.  4.  5.  6.]
 [ 3.  3.  3.  3.  4.  4.  5.  6.]
 [ 4.  4.  4.  4.  4.  5.  5.  6.]
 [ 5.  5.  5.  4.  5.  5.  6.  6.]
 [ 6.  6.  6.  5.  5.  6.  6.  7.]
 [ 7.  7.  7.  6.  6.  6.  7.  7.]
 [ 8.  8.  8.  7.  7.  7.  7.  8.]
 [ 9.  9.  9.  8.  8.  8.  8.  8.]]",,,,,,
5,0.0038979053497314453,,,,,,
0,1512132295.258508,,,,,,
1,xkljdrwyz,,,,,,
2,lbdxgbvv,,,,,,
3,8,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.]
 [ 1.  1.  2.  3.  3.  4.  5.  6.  7.]
 [ 2.  2.  2.  3.  4.  4.  5.  6.  7.]
 [ 3.  2.  3.  3.  4.  5.  5.  6.  7.]
 [ 4.  3.  3.  4.  4.  5.  6.  6.  7.]
 [ 5.  4.  4.  3.  4.  5.  6.  7.  7.]
 [ 6.  5.  5.  4.  4.  5.  6.  7.  8.]
 [ 7.  6.  6.  5.  5.  5.  6.  7.  8.]
 [ 8.  7.  7.  6.  6.  6.  6.  7.  8.]
 [ 9.  8.  8.  7.  7.  7.  7.  7.  8.]]",,,,,,
5,0.006727933883666992,,,,,,
0,1512132295.355117,,,,,,
1,nftifjzsi,,,,,,
2,fvdtdyxwz,,,,,,
3,9,,,,,,
4,"[[ 0.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 1.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 2.  1.  2.  3.  4.  5.  6.  7.  8.  9.]
 [ 3.  2.  2.  3.  3.  4.  5.  6.  7.  8.]
 [ 4.  3.  3.  3.  4.  4.  5.  6.  7.  8.]
 [ 5.  4.  4.  4.  4.  5.  5.  6.  7.  8.]
 [ 6.  5.  5.  5.  5.  5.  6.  6.  7.  8.]
 [ 7.  6.  6.  6.  6.  6.  6.  7.  7.  7.]
 [ 8.  7.  7.  7.  7.  7.  7.  7.  8.  8.]
 [ 9.  8.  8.  8.  8.  8.  8.  8.  8.  9.]]",,,,,,
5,0.0043218135833740234,,,,,,
